timestamp,ax,ay,az,highX,highY,highZ,accelMag,gx,gy,gz,gyroMag
1766095961613,-0.8378782,0.7187724,-1.301342,-0.0186975,0.047151566,0.12043297,0.16360474,-0.15986633,-0.07287598,0.24007219,
1766095961613,-0.7773435,0.6949396,-1.6971722,-0.023253143,0.048044443,-0.5259644,0.16360474,-0.15986633,-0.07287598,0.24007219,
1766095961613,-0.6582277,0.6460843,-2.1064234,0.04138148,0.020638645,-0.5789685,0.16360474,-0.15986633,-0.07287598,0.24007219,
1766095961613,-0.52989364,0.5580015,-2.1823578,0.062511265,-0.023474336,-0.28657675,-0.15542603,-0.28785706,0.043945312,0.33007595,
1766095961613,-0.41128445,0.49292135,-2.0759344,0.06561983,-0.009280026,-0.11181247,-0.15542603,-0.28785706,0.043945312,0.33007595,
1766095961613,-0.31423855,0.3646598,-2.021349,0.05591744,-0.07896942,-0.15300798,-0.15542603,-0.28785706,0.043945312,0.33007595,
1766095961613,-0.24333191,0.29024696,-2.087614,0.039482772,-0.03794685,-0.26840007,-0.15542603,-0.28785706,0.043945312,0.33007595,
1766095961613,-0.23428988,0.25550413,-2.1146564,-0.015291169,-0.005718142,-0.23580384,-0.3531952,-0.24645996,0.10044861,0.44224346,
1766095961614,-0.22486472,0.1957674,-2.0856996,-0.014003828,-0.034186304,-0.18250883,-0.3531952,-0.24645996,0.10044861,0.44224346,
1766095961614,-0.22714353,0.14213037,-2.065341,-0.024765283,-0.034060284,-0.18821144,-0.3531952,-0.24645996,0.10044861,0.44224346,
1766095961614,-0.24360251,0.08986187,-2.0369177,-0.03917335,-0.038055465,-0.17811084,-0.3531952,-0.24645996,0.10044861,0.44224346,
1766095961614,-0.31512094,0.03682089,-1.9888926,-0.095878676,-0.04405479,-0.15566671,-0.5222473,-0.21499634,0.094955444,0.57269734,
1766095961614,-0.37468982,-0.064828396,-2.0120015,-0.09108099,-0.09796719,-0.22199821,-0.5222473,-0.21499634,0.094955444,0.57269734,
1766095961614,-0.5514505,-0.10259199,-2.0441327,-0.21422967,-0.044246435,-0.23333144,-0.5222473,-0.21499634,0.094955444,0.57269734,
1766095961614,-0.706928,-0.050220966,-2.2001247,-0.21062258,0.04211182,-0.36040533,-0.5222473,-0.21499634,0.094955444,0.57269734,
1766095961614,-0.8700732,0.04968834,-2.28449,-0.23383802,0.09488721,-0.3043779,-0.7248993,-0.23242188,0.094192505,0.76705354,
1766095961614,-0.9931364,0.11803341,-2.2684197,-0.21007055,0.07331391,-0.21237874,-0.7248993,-0.23242188,0.094192505,0.76705354,
1766095961614,-0.89428747,0.27446318,-2.0779314,-4.65E-04,0.16823311,-0.036353588,-0.7248993,-0.23242188,0.094192505,0.76705354,
1766095961614,-0.62137496,0.20543003,-1.4951892,0.18348372,-0.041586816,0.37494898,-0.7248993,-0.23242188,0.094192505,0.76705354,
1766095961614,-0.3395201,-0.09448099,-0.78243685,0.21971738,-0.279368,0.5632334,-0.9918518,-0.18858337,0.18734741,1.0268557,
1766095961614,-0.13778186,-0.29554558,-0.22633696,0.16778621,-0.2105127,0.47785616,-0.9918518,-0.18858337,0.18734741,1.0268557,
1766095961614,-0.030700088,-0.3267789,-0.043567657,0.09330358,-0.060787886,0.1601356,-0.9918518,-0.18858337,0.18734741,1.0268557,
1766095961615,0.049181342,-0.2554736,-0.07083845,0.07681142,0.038627386,-0.031627562,-0.9918518,-0.18858337,0.18734741,1.0268557,
1766095961615,0.06676841,-0.16326523,0.031959057,0.022505201,0.066661015,0.09571366,-1.0450134,-0.2498169,0.20780945,1.0943702,
1766095961615,0.06781888,-0.1385293,0.24790859,0.007727314,0.008409396,0.21914545,-1.0450134,-0.2498169,0.20780945,1.0943702,
1766095961617,0.09533024,-0.081570625,-0.29700565,0.03429325,0.043105744,-0.52012336,-1.0450134,-0.2498169,0.20780945,1.0943702,
1766095961636,0.09662604,-0.17703009,-0.20082474,0.01082883,-0.10361653,0.06648034,-1.0450134,-0.2498169,0.20780945,1.0943702,
1766095961636,0.12557411,-0.34584045,0.9995632,0.038610674,-0.18651338,1.1803055,-0.9034424,-0.3009796,0.15985107,0.9655824,
1766095961636,0.13657796,-0.4180932,1.1397405,0.023561269,-0.106836796,0.24013358,-0.9034424,-0.3009796,0.15985107,0.9655824,
1766095961636,0.12778139,-0.3703251,-0.0988121,0.004861228,0.0059587955,-1.1245785,-0.9034424,-0.3009796,0.15985107,0.9655824,
1766095961677,0.10517228,-0.30025864,-1.2376027,-0.009830974,0.033033937,-1.1486719,-0.9034424,-0.3009796,0.15985107,0.9655824,
1766095961678,0.12466431,-0.25570297,-0.46512127,0.030009262,0.014529794,0.6487211,-0.67100525,-0.12567139,0.14549255,0.6980039,
1766095961678,0.15456629,-0.22225666,1.0856237,0.042368412,0.007876009,1.5042329,-0.67100525,-0.12567139,0.14549255,0.6980039,
1766095961678,0.15251851,-0.24582148,0.40733385,0.013408855,-0.045790493,-0.5697275,-0.67100525,-0.12567139,0.14549255,0.6980039,
1766095961678,0.17594194,-0.33064747,-1.094883,0.038675293,-0.10940814,-1.4614835,-0.67100525,-0.12567139,0.14549255,0.6980039,
1766095961678,0.21758616,-0.34722042,-0.017347813,0.05923842,-0.049637705,0.96804684,-0.46528625,0.19610596,0.14871216,0.52636886,
1766095961678,0.29840112,-0.3692236,1.3466239,0.10257357,-0.056725234,1.362237,-0.46528625,0.19610596,0.14871216,0.52636886,
1766095961678,0.32472706,-0.289289,0.91997194,0.056166053,0.04301223,-0.29198956,-0.46528625,0.19610596,0.14871216,0.52636886,
1766095961680,0.28706527,-0.107391834,0.19843769,-0.005189091,0.15296826,-0.62953705,-0.46528625,0.19610596,0.14871216,0.52636886,
1766095961684,0.31878245,-0.1366067,0.22405243,0.060423702,-0.039954044,0.04545851,-0.33624268,0.29536438,0.12809753,0.4655193,
1766095961697,0.33132434,-0.20914412,0.73513794,0.044420153,-0.08619809,0.5334908,-0.33624268,0.29536438,0.12809753,0.4655193,
1766095961698,0.35540378,-0.25063705,0.96363735,0.057211876,-0.06240736,0.30201322,-0.33624268,0.29536438,0.12809753,0.4655193,
1766095961700,0.3737408,-0.2968006,0.8569851,0.053877383,-0.07122727,-0.010288477,-0.33624268,0.29536438,0.12809753,0.4655193,
1766095961704,0.40973747,-0.33559418,0.8789997,0.073370755,-0.06847364,0.10771316,-0.28645325,0.24528503,0.10166931,0.39058527,
1766095961709,0.4343915,-0.32138157,1.1152449,0.06562778,-0.019346803,0.32414514,-0.28645325,0.24528503,0.10166931,0.39058527,
1766095961713,0.4616214,-0.32846785,1.235693,0.070669055,-0.039224446,0.23197258,-0.28645325,0.24528503,0.10166931,0.39058527,
1766095961718,0.45577848,-0.20621872,1.2572303,0.040319234,0.08940235,0.14510667,-0.28645325,0.24528503,0.10166931,0.39058527,
1766095961724,0.4170786,-0.14372921,1.1037045,0.0068779886,0.04186763,-0.027802825,-0.2931671,-0.015411377,0.03845215,0.29607943,
1766095961728,0.36284637,-0.06439638,0.97378397,-0.012524366,0.0649599,-0.019550025,-0.2931671,-0.015411377,0.03845215,0.29607943,
1766095961733,0.32694602,-0.023505688,0.9419098,3.84E-04,0.034451053,0.06550425,-0.2931671,-0.015411377,0.03845215,0.29607943,
1766095961738,0.30985606,-0.03311777,0.91508913,0.015604645,-0.011962652,0.067370355,-0.2931671,-0.015411377,0.03845215,0.29607943,
1766095961743,0.2857623,-0.024010658,0.88162136,0.0068918765,0.0057953354,0.058041155,-0.2844696,-0.20706177,-0.006149292,0.35190246,
1766095961747,0.2861061,-0.02487421,0.8559227,0.028920025,-0.003264619,0.062463522,-0.2844696,-0.20706177,-0.006149292,0.35190246,
1766095961753,0.28258157,0.023722649,0.9125037,0.025086075,0.046109438,0.14217329,-0.2844696,-0.20706177,-0.006149292,0.35190246,
1766095961758,0.25863433,0.05681944,0.93215847,0.0043109357,0.035469055,0.11090517,-0.2844696,-0.20706177,-0.006149292,0.35190246,
1766095961763,0.23347831,0.09095478,0.9342556,7.07E-04,0.03981729,0.09531301,-0.21421814,-0.15437317,-0.0067596436,0.2641329,
1766095961767,0.2429254,0.06642294,0.91401196,0.032794937,-0.015436359,0.07318193,-0.21421814,-0.15437317,-0.0067596436,0.2641329,
1766095961773,0.25096333,0.04306507,0.90005016,0.03233047,-0.016715571,0.07743943,-0.21421814,-0.15437317,-0.0067596436,0.2641329,
1766095961787,0.24089062,0.08056688,0.84461975,0.015023634,0.04180832,0.034574628,-0.21421814,-0.15437317,-0.0067596436,0.2641329,
1766095961787,0.2558664,0.1287384,0.7357888,0.039064854,0.056228213,-0.024368942,-0.21421814,-0.15437317,-0.0067596436,0.2641329,
1766095961788,0.24096346,0.16134405,0.7074156,0.0106837,0.04547949,0.045205653,-0.21421814,-0.15437317,-0.0067596436,0.2641329,
1766095961794,0.2223419,0.14737272,0.71390104,0.005474791,0.0021630824,0.077227056,-0.07173157,-0.013717651,0.006378174,0.07330943,
1766095961798,0.216218,0.094322205,0.7094054,0.016110301,-0.03831324,0.06689447,-0.07173157,-0.013717651,0.006378174,0.07330943,
1766095961802,0.19565344,0.062122345,0.6888943,0.0010572523,-0.022767633,0.050429404,0.062194824,0.10005188,0.006378174,0.11797989,
1766095961806,0.16039598,0.05346203,0.6137252,-0.015692115,-0.002448082,-0.0062796474,0.062194824,0.10005188,0.006378174,0.11797989,
1766095961812,0.13883924,0.06599474,0.5029645,-0.00551714,0.017878916,-0.04938817,0.062194824,0.10005188,0.006378174,0.11797989,
1766095961816,0.08786428,0.092824936,0.4303999,-0.03709104,0.03342967,-0.022268146,0.062194824,0.10005188,0.006378174,0.11797989,
1766095961821,0.064748764,0.074334145,0.3934369,-0.014329083,-0.009208299,0.0060770214,0.12373352,0.046905518,-0.015914917,0.1332794,
1766095961825,0.059949994,0.020106792,0.29409742,0.0016761087,-0.046793938,-0.05999577,0.12373352,0.046905518,-0.015914917,0.1332794,
1766095961831,0.030747414,-0.009984016,0.21847916,-0.023207579,-0.02808013,-0.04620853,0.12373352,0.046905518,-0.015914917,0.1332794,
1766095961835,0.013298392,6.61E-04,0.20495892,-0.0143742785,0.009646988,0.008327678,0.12373352,0.046905518,-0.015914917,0.1332794,
1766095961841,-0.013943672,0.027941227,0.16520739,-0.025912225,0.02734599,-0.019255638,0.12373352,0.046905518,-0.015914917,0.1332794,
1766095961844,-0.06276488,0.024047375,0.101638794,-0.05021558,-0.001099728,-0.047047853,0.12083435,-0.043045044,-0.028442383,0.13138792,
1766095961849,-0.09966898,0.0032229424,0.059829712,-0.043180585,-0.018419694,-0.0316452,0.12083435,-0.043045044,-0.028442383,0.13138792,
1766095961854,-0.12944317,0.020497322,0.003894329,-0.03974109,0.017596673,-0.04995241,0.12083435,-0.043045044,-0.028442383,0.13138792,
1766095961859,-0.12806213,0.0376029,-0.044631004,-0.011563279,0.019155312,-0.0481359,0.13031006,-0.060455322,-0.026611328,0.1460949,
1766095961864,-0.09103215,0.061719894,-0.100188255,0.024223767,0.027877282,-0.060020354,0.13031006,-0.060455322,-0.026611328,0.1460949,
1766095961869,-0.05411637,0.014055729,-0.21297216,0.027812563,-0.041492175,-0.122802734,0.13031006,-0.060455322,-0.026611328,0.1460949,
1766095961875,-0.052987218,7.15E-06,-0.25639105,-0.0042824894,-0.012643003,-0.0647161,0.13031006,-0.060455322,-0.026611328,0.1460949,
1766095961879,-0.042262316,-0.037630558,-0.30002785,0.0054261796,-0.037636995,-0.069275916,0.13031006,-0.060455322,-0.026611328,0.1460949,
1766095961883,-0.050632477,-0.043829918,-0.32001925,-0.012596395,-0.009962417,-0.0499942,0.13381958,-0.0448761,-0.0043182373,0.14120974,
1766095961888,-0.044857502,-0.03763151,-0.3332944,7.12E-04,0.0018154122,-0.04527709,0.13381958,-0.0448761,-0.0043182373,0.14120974,
1766095961893,-0.015463114,-0.02628231,-0.3733158,0.024908636,0.007586051,-0.07335088,0.13381958,-0.0448761,-0.0043182373,0.14120974,
1766095961898,-0.024437904,-0.021615505,-0.35403395,-0.010521103,0.0020385738,-0.018049717,0.13381958,-0.0448761,-0.0043182373,0.14120974,
1766095961902,-0.07424581,-0.030827522,-0.25884533,-0.052251697,-0.011373568,0.059785217,0.09686279,-0.048690796,-0.0017242432,0.108425856,
1766095961907,-0.09660089,-0.044198513,-0.073887825,-0.029779665,-0.016453743,0.15907297,0.09686279,-0.048690796,-0.0017242432,0.108425856,
1766095961912,-0.11362302,-0.1141057,-0.081636906,-0.026682228,-0.07432704,-0.015137866,0.09686279,-0.048690796,-0.0017242432,0.108425856,
1766095961917,-0.12517703,-0.10197878,-0.09768343,-0.02291631,7.16E-04,-0.024210215,0.033493042,-0.14001465,-0.008743286,0.14423013,
1766095961923,-0.12153661,-0.063061714,-0.23408842,-0.008877292,0.028719187,-0.14617333,0.033493042,-0.14001465,-0.008743286,0.14423013,
1766095961927,-0.12582886,-0.033404827,-0.41149235,-0.016445912,0.023350716,-0.20081277,0.033493042,-0.14001465,-0.008743286,0.14423013,
1766095961931,-0.15633214,-0.0058732033,-0.39775467,-0.043086164,0.024191141,-0.02741158,0.033493042,-0.14001465,-0.008743286,0.14423013,
1766095961936,-0.1363113,-0.021121979,-0.42245722,0.004387632,-0.015836095,-0.06447804,-0.026382446,-0.28585815,-0.018066406,0.28764093,
1766095961941,-0.1330185,-0.033775806,-0.28957558,-0.010338336,-0.014766026,0.090635896,-0.026382446,-0.28585815,-0.018066406,0.28764093,
1766095961946,-0.09945214,-0.09368944,-0.19817448,0.020264506,-0.063291214,0.062443525,-0.026382446,-0.28585815,-0.018066406,0.28764093,
1766095961952,-0.11235082,-0.15774488,-0.14832783,-0.022843897,-0.07342439,0.030029193,-0.026382446,-0.28585815,-0.018066406,0.28764093,
1766095961957,-0.1644404,-0.09936237,-0.0681386,-0.06332466,0.042608023,0.06535645,-0.069747925,-0.31884766,-0.014389038,0.32670423,
1766095961961,-0.25608552,-0.0142121315,0.01584673,-0.108089164,0.075214,0.07717147,-0.069747925,-0.31884766,-0.014389038,0.32670423,
1766095961965,-0.3827325,0.02365017,0.09398794,-0.15225555,0.036441088,0.079725884,-0.069747925,-0.31884766,-0.014389038,0.32670423,
1766095961971,-0.45389497,0.02362299,0.13534546,-0.10943574,0.0023378376,0.050756313,-0.069747925,-0.31884766,-0.014389038,0.32670423,
1766095961975,-0.49332857,0.01425457,0.14261913,-0.0848231,-0.00700612,0.02080822,-0.12731934,-0.4954071,-0.027374268,0.51223797,
1766095961982,-0.5318326,0.033379078,0.04703045,-0.08783686,0.020549964,-0.08132677,-0.12731934,-0.4954071,-0.027374268,0.51223797,
1766095961988,-0.55884624,0.042323112,-0.21279383,-0.08019692,0.012281943,-0.25512123,-0.12731934,-0.4954071,-0.027374268,0.51223797,
1766095961992,-0.53694844,0.016915798,-0.52369833,-0.033986866,-0.021175,-0.3321839,-0.12731934,-0.4954071,-0.027374268,0.51223797,
1766095961994,-0.48093534,0.047611237,-0.619504,0.002318263,0.03238702,-0.14817548,-0.105789185,-0.5699158,-0.0035552979,0.5796619,
1766095961999,-0.4139247,0.09825373,-0.53833485,0.018917084,0.055403616,0.019218743,-0.105789185,-0.5699158,-0.0035552979,0.5796619,
1766095962005,-0.34542227,0.08505201,-0.42609406,0.02710995,-0.003376335,0.058407307,-0.105789185,-0.5699158,-0.0035552979,0.5796619,
1766095962009,-0.1777134,-0.08737469,-0.15633917,0.13316664,-0.1639215,0.22714546,-0.105789185,-0.5699158,-0.0035552979,0.5796619,
1766095962014,0.033702612,-0.3303604,0.41874266,0.19364466,-0.2517232,0.5594479,0.04081726,-0.14016724,0.062576294,0.15883543,
1766095962018,0.35469103,-0.7609806,1.1839137,0.32435867,-0.46365625,0.80704534,0.04081726,-0.14016724,0.062576294,0.15883543,
1766095962023,0.6330266,-0.9085345,2.057692,0.3138047,-0.223652,0.99216974,0.04081726,-0.14016724,0.062576294,0.15883543,
1766095962028,0.90441394,-0.9385247,2.5401692,0.33469003,-0.12084365,0.6882465,0.04081726,-0.14016724,0.062576294,0.15883543,
1766095962033,1.152776,-0.9461341,2.561562,0.33880347,-0.10146189,0.2754097,0.26408386,-0.06825256,-0.055770874,0.27840453,
1766095962038,1.3569776,-1.0002236,1.9978542,0.31947923,-0.14870298,-0.30755162,0.26408386,-0.06825256,-0.055770874,0.27840453,
1766095962043,1.4076536,-0.887928,1.1728854,0.18637383,0.012273252,-0.62518334,0.26408386,-0.06825256,-0.055770874,0.27840453,
1766095962048,1.3062587,-0.7076702,0.25532722,0.039370537,0.091465,-0.8002696,0.26408386,-0.06825256,-0.055770874,0.27840453,
1766095962053,1.0638802,-0.44545937,-0.6914573,-0.11175263,0.1914438,-0.9212518,0.49606323,-0.48423767,-0.36915588,0.78539217,
1766095962058,0.6959983,-0.018238544,-1.3220739,-0.26149386,0.38267487,-0.6997624,0.49606323,-0.48423767,-0.36915588,0.78539217,
1766095962063,0.3376732,0.3036065,-1.4309068,-0.28872526,0.3200212,-0.24104023,0.49606323,-0.48423767,-0.36915588,0.78539217,
1766095962067,0.10772014,0.5606065,-1.2452936,-0.19618574,0.28736064,0.04252243,0.49606323,-0.48423767,-0.36915588,0.78539217,
1766095962073,0.007940054,0.6316347,-0.5851364,-0.08900806,0.1270889,0.53562784,0.49606323,-0.48423767,-0.36915588,0.78539217,
1766095962077,-0.12561345,0.5582533,0.19386196,-0.1327595,-0.010217965,0.72048473,0.7329254,0.43571472,-0.44612122,0.9623155,
1766095962082,-0.23013699,0.422781,1.1447334,-0.11708489,-0.079646945,0.97025764,0.7329254,0.43571472,-0.44612122,0.9623155,
1766095962088,-0.3267702,0.218328,1.9575634,-0.11964691,-0.16217488,0.9273033,0.7329254,0.43571472,-0.44612122,0.9623155,
1766095962093,-0.4332515,0.13192749,2.4445786,-0.13915834,-0.0645677,0.6827717,0.82440186,1.0734711,-0.27140808,1.3804495,
1766095962097,-0.4971304,0.20916176,2.7578773,-0.10720405,0.09042702,0.55775666,0.82440186,1.0734711,-0.27140808,1.3804495,
1766095962102,-0.5702815,0.29455423,2.8013563,-0.12286416,0.106308654,0.3192668,0.82440186,1.0734711,-0.27140808,1.3804495,
1766095962107,-0.6286354,0.41142082,2.4707928,-0.115382075,0.14632201,-0.050427914,0.82440186,1.0734711,-0.27140808,1.3804495,
1766095962114,-0.62545705,0.4781747,1.6549172,-0.05968517,0.10789597,-0.56879616,0.7283478,0.11868286,-0.15596008,0.75425434,
1766095962116,-0.5548502,0.4420967,0.42969084,0.008061111,0.011739492,-1.0597346,0.7283478,0.11868286,-0.15596008,0.75425434,
1766095962121,-0.43545485,0.38936758,-0.6293645,0.063910335,-0.008519441,-1.0160862,0.7283478,0.11868286,-0.15596008,0.75425434,
1766095962127,-0.31090903,0.4080863,-1.3249068,0.08100033,0.057655483,-0.7584788,0.7283478,0.11868286,-0.15596008,0.75425434,
1766095962130,-0.16408122,0.36680365,-1.5180931,0.1157369,-4.74E-04,-0.32567704,0.67596436,-0.37153625,0.0057678223,0.7713626,
1766095962135,-0.070670724,0.2584896,-1.2118187,0.07700236,-0.07163367,0.15446508,0.67596436,-0.37153625,0.0057678223,0.7713626,
1766095962143,0.03042078,0.071335316,-0.72246647,0.09402443,-0.16130532,0.36817038,0.67596436,-0.37153625,0.0057678223,0.7713626,
1766095962145,0.08977711,-0.081985,-0.26849318,0.06239841,-0.14618677,0.38172662,0.67596436,-0.37153625,0.0057678223,0.7713626,
1766095962150,0.05330181,-0.09883833,0.21198654,-0.02749759,-0.025051832,0.4536304,0.67214966,0.34103394,0.11328125,0.76218235,
1766095962156,-0.06887567,-0.12501621,0.56525373,-0.1168473,-0.03606172,0.37446585,0.67214966,0.34103394,0.11328125,0.76218235,
1766095962160,-0.20161712,-0.084012985,0.82210493,-0.13962902,0.0285016,0.3133766,0.67214966,0.34103394,0.11328125,0.76218235,
1766095962164,-0.17628133,-0.12420225,0.9012213,0.0051740706,-0.048590563,0.16132689,0.67214966,0.34103394,0.11328125,0.76218235,
1766095962169,0.061870456,-0.42268658,0.8844552,0.22052366,-0.31090456,0.07335609,0.6816101,0.379364,0.0662384,0.7828773,
1766095962175,0.31300724,-0.6800289,0.8411317,0.25732383,-0.299611,0.045122027,0.6816101,0.379364,0.0662384,0.7828773,
1766095962179,0.3800795,-0.6764107,0.85531807,0.098372996,-0.06438464,0.09829956,0.6816101,0.379364,0.0662384,0.7828773,
1766095962184,0.25426102,-0.41955566,0.7863784,-0.08781052,0.18921393,0.016592145,0.6816101,0.379364,0.0662384,0.7828773,
1766095962188,0.05074644,0.048770905,0.5374856,-0.17808847,0.42637098,-0.17025495,0.7388916,0.102493286,-0.077316284,0.74996233,
1766095962195,-0.089550376,0.41259384,0.044692993,-0.13522217,0.36870003,-0.43904403,0.7388916,0.102493286,-0.077316284,0.74996233,
1766095962198,-0.19518542,0.30664206,-0.3716836,-0.114590086,-0.06469238,-0.4119073,0.7388916,0.102493286,-0.077316284,0.74996233,
1766095962203,-0.3757248,0.05037546,-0.6889515,-0.20005792,-0.22560239,-0.35443625,0.7388916,0.102493286,-0.077316284,0.74996233,
1766095962208,-0.6216216,0.12480116,-0.5804429,-0.28346932,0.07946324,0.039613426,0.8393707,0.2089386,-0.09899902,0.8706316,
1766095962213,-0.7675941,0.45585966,-0.12677097,-0.20813465,0.3435386,0.39562762,0.8393707,0.2089386,-0.09899902,0.8706316,
1766095962217,-0.67358077,0.5866947,0.47944164,0.017253876,0.17642105,0.59353554,0.8393707,0.2089386,-0.09899902,0.8706316,
1766095962223,-0.45453525,0.4913106,0.7018404,0.15168744,-0.036714613,0.27034295,0.8393707,0.2089386,-0.09899902,0.8706316,
1766095962227,-0.22796714,0.4470048,0.3546114,0.18111455,0.004825264,-0.27704495,0.8393707,0.2089386,-0.09899902,0.8706316,
1766095962232,-0.037748694,0.5566368,-0.37487173,0.16742173,0.15433252,-0.69402194,0.71673584,0.1783905,0.051574707,0.74040085,
1766095962237,0.10402095,0.5979848,-0.926507,0.13799478,0.097011685,-0.5891224,0.71673584,0.1783905,0.051574707,0.74040085,
1766095962243,0.26609087,0.47597742,-1.1977625,0.17247202,-0.06220889,-0.3639062,0.71673584,0.1783905,0.051574707,0.74040085,
1766095962247,0.49729788,0.23855782,-1.2770247,0.2578161,-0.18982184,-0.1990385,0.5519562,-0.30387878,0.12809753,0.6429673,
1766095962251,0.63153017,0.143857,-1.3671155,0.18396208,-0.07084502,-0.21779323,0.5519562,-0.30387878,0.12809753,0.6429673,
1766095962256,0.6483865,0.15548229,-1.5461388,0.08000934,0.02601099,-0.31573486,0.5519562,-0.30387878,0.12809753,0.6429673,
1766095962261,0.54166925,0.20875025,-1.7276578,-0.04187858,0.068816185,-0.336133,0.5519562,-0.30387878,0.12809753,0.6429673,
1766095962267,0.3691585,0.21491337,-1.8586636,-0.1183438,0.027038157,-0.30377162,0.39038086,-0.2186737,0.08105469,0.45473647,
1766095962271,0.16471195,0.11433411,-1.8531604,-0.16753069,-0.07908791,-0.18036318,0.39038086,-0.2186737,0.08105469,0.45473647,
1766095962276,-0.060074925,0.01692295,-1.6419458,-0.20831569,-0.08597774,0.025898457,0.39038086,-0.2186737,0.08105469,0.45473647,
1766095962281,-0.25835025,-0.005815983,-1.4045444,-0.20428282,-0.021046638,0.0732069,0.39038086,-0.2186737,0.08105469,0.45473647,
1766095962286,-0.37391865,-0.07123995,-1.184135,-0.14140344,-0.066005565,0.07995498,0.29631042,0.18786621,0.05493164,0.3551212,
1766095962291,-0.42176473,-0.16242886,-0.8974581,-0.08523795,-0.09831291,0.16826332,0.29631042,0.18786621,0.05493164,0.3551212,
1766095962296,-0.49121034,-0.1717434,-0.73132706,-0.111622095,-0.025557429,0.0763852,0.29631042,0.18786621,0.05493164,0.3551212,
1766095962301,-0.5349188,-0.20217419,-0.72141933,-0.092829496,-0.047605142,-0.06322497,0.29631042,0.18786621,0.05493164,0.3551212,
1766095962306,-0.5791961,-0.275321,-0.6403966,-0.0977692,-0.09336424,0.008880794,0.29631042,0.18786621,0.05493164,0.3551212,
1766095962312,-0.5811908,-0.3192153,-0.43847895,-0.05991435,-0.07142639,0.137878,0.2217865,0.36286926,0.10151672,0.43722877,
1766095962316,-0.61107755,-0.26938772,-0.09937906,-0.08800584,0.01790604,0.29525197,0.2217865,0.36286926,0.10151672,0.43722877,
1766095962320,-0.55033946,-0.2622795,0.2427063,-3.70E-04,-0.01983057,0.33214745,0.2217865,0.36286926,0.10151672,0.43722877,
1766095962324,-0.44277847,-0.3005185,0.5043464,0.05252704,-0.06446695,0.28591073,0.15718079,0.22421265,0.12992859,0.30308175,
1766095962332,-0.3032968,-0.30752802,0.71402884,0.09520382,-0.037061363,0.2601171,0.15718079,0.22421265,0.12992859,0.30308175,
1766095962334,-0.15154338,-0.26666498,0.6208372,0.12142375,0.010110229,-0.021788716,0.15718079,0.22421265,0.12992859,0.30308175,
